"MKZ";"AJvon";"AJbis";"Minimum";"Maximum";"Spannweite";"Steigung";"Korrelationskoeffizient";"Bestimmtheitsmaß";"Netzart";"Anzahl Fehljahre";"Anzahl unvollst. AJ";"Anzahl vollst. AJ";"GRIMM-STRELE";"GWK";"GWK25"
"4840M345971";2010;2012;67,85;72,58;4,73;3,7563256;0,989;0,978;"ohne 0";"Fehljahre: 2010, 2012";2;1;79,4149175475687;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4840M47561";1997;2012;89,1;100,1;11;0,2298898;0,802;0,643;"ohne 0";"Fehljahre: 1997, 1999/2006, 2008/2012";14;2;2,08990727272727;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4840M49081";1999;2007;130,3;132,05;1,75;0,0546742;0,33;0,109;"OMP_DRITTEB 1, MENGE_DRITTES 12";"Fehljahre: 1999, 2003, 2006/2007";4;5;3,12424;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4840M49082";1999;2007;93,28;95,65;2,37;0,2996901;0,984;0,968;"OMP_DRITTEB 1, MENGE_DRITTES 12";"Fehljahre: 1999, 2003, 2006/2007";4;5;12,6451518987342;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4840M49351";2003;2012;110,3;111,7;1,4;0,0210649;0,273;0,074;"ohne 0";"Fehljahre: 2003/2012";10;0;1,50463571428571;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"48410001_1";2006;2025;137,99;138,46;0,47;-0,0048623;-0,416;0,173;"HW_S_DS 365";"Fehljahre: 2006";1;19;-1,03453191489362;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"48410001a";1995;2012;136,55;138,02;1,47;0,0367054;0,669;0,447;"ohne 0";"Fehljahre: 1995/1997, 2012";4;14;2,49696598639456;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"48410006";1995;2011;169,04;171,56;2,52;0,0207995;0,178;0,032;"ohne 0";"Fehljahre: 1995/2011";17;0;0,825376984126984;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410007";1995;2008;170,76;171,55;0,79;-0,0034008;-0,072;0,005;"ohne 0";"Fehljahre: 1995/2008";14;0;-0,430481012658228;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410033";1995;1999;175,16;175,5;0,34;-0,0187294;-0,252;0,064;"ohne 0";"Fehljahre: 1995/1999";5;0;-5,50864705882353;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410057";1995;2012;163,77;166,95;3,18;-0,0399904;-0,221;0,049;"ohne 0";"Fehljahre: 2012";1;17;-1,25755974842767;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410058";1995;1992;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410059";1995;2000;184,14;184,27;0,13;0,013361;0,754;0,568;"ohne 0";"Fehljahre: 2000";1;5;10,2776923076923;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410061";1995;2025;191,23;194,22;2,99;-0,0329748;-0,517;0,268;"MENGE 48";"Fehljahre: 2024";1;30;-1,10283612040134;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410492";1995;2009;158,58;159,58;1;-0,0186039;-0,378;0,144;"ohne 0";"Fehljahre: 2009";1;14;-1,86039;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410497";1995;2025;165,74;168,05;2,31;-0,0045532;-0,098;0,01;"MENGE 48";"Fehljahre:";0;31;-0,197108225108225;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410500";1995;2000;168,7;170,81;2,11;-0,0735876;-0,239;0,057;"ohne 0";"Fehljahre: 2000";1;5;-3,48756398104265;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410621";1995;1993;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"48410663";1995;2025;166,89;168,73;1,84;-0,0162618;-0,38;0,145;"MENGE 48";"Fehljahre:";0;31;-0,88379347826087;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48410696";1995;2011;152,91;154,44;1,53;0,0030632;0,043;0,002;"ohne 0";"Fehljahre: 1995/2011";17;0;0,200209150326797;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"48410938";1995;2012;156,54;158;1,46;0,0201422;0,447;0,2;"ohne 0";"Fehljahre: 2012";1;17;1,37960273972603;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48411448";1995;2025;177,57;178,54;0,97;-0,0072433;-0,336;0,113;"EZS 24";"Fehljahre: 2002/2004, 2014";4;27;-0,746731958762887;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48411511";1995;1997;168,23;168,82;0,59;-0,0924064;-0,482;0,232;"ohne 0";"Fehljahre: 1995/1997";3;0;-15,6621016949153;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48411583";1995;2009;159,93;160,92;0,99;-0,024775;-0,511;0,262;"ohne 0";"Fehljahre: 2009";1;14;-2,50252525252525;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48411584";1995;2012;169,21;171,54;2,33;0,0077845;0,089;0,008;"ohne 0";"Fehljahre: 2012";1;17;0,334098712446352;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48411607";1995;2025;155,64;161,29;5,65;-0,047465;-0,304;0,093;"EZS 48";"Fehljahre: 1995";1;30;-0,840088495575221;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"4841B36841";1997;2017;140,37;145,62;5,25;0,2755404;0,822;0,675;"MENGE_DRITTES 12, OMBk_DRITTEB 1";"Fehljahre: 1997/2017";21;0;5,24838857142857;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4841B36871";1997;2017;141,14;149,44;8,3;0,3908971;0,813;0,662;"MENGE_DRITTES 12, OMBk_DRITTEB 1";"Fehljahre: 1997/2017";21;0;4,70960361445783;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4841B36891";1997;2017;148,99;155,02;6,03;0,2995269;0,816;0,665;"MENGE_DRITTES 12, OMBk_DRITTEB 1";"Fehljahre: 1997/2017";21;0;4,96727860696517;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4841B36961";1997;2017;165,87;167,06;1,19;0,0026115;0,047;0,002;"MENGE_DRITTES 12, OMBk_DRITTEB 1";"Fehljahre: 1997/2017";21;0;0,219453781512605;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4841B37571";2004;2011;162,58;164,74;2,16;0,0783073;0,205;0,042;"MENGE_DRITTES 12";"Fehljahre: 2004/2011";8;0;3,62533796296296;"DESN_SAL-GW-059";"DESN_SAL-GW-059"
"4841W042";2008;2025;148,36;157,79;9,43;-0,0372872;-0,201;0,04;"EZS 365";"Fehljahre: 2008";1;17;-0,395410392364793;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48420001_5";1995;2019;182,66;183,65;0,99;-0,0043164;-0,177;0,031;"ohne 0";"Fehljahre: 1995, 1998, 2000, 2006, 2019";5;20;-0,436;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420001_6";1995;2020;201,06;205,05;3,99;-0,0321817;-0,286;0,082;"ohne 0";"Fehljahre: 1998, 2000, 2019/2020";4;22;-0,806558897243108;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420006";1995;2012;208,94;210,55;1,61;0,0002491;0,004;0;"ohne 0";"Fehljahre: 1995/2012";18;0;0,015472049689441;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420007";1995;1999;204,04;205,37;1,33;-0,0943309;-0,361;0,13;"ohne 0";"Fehljahre: 1995/1999";5;0;-7,09254887218045;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420010";1995;2011;168,45;169,39;0,94;0,0426207;0,768;0,59;"ohne 0";"Fehljahre: 1995/2011";17;0;4,5341170212766;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48420013";1995;2023;179,76;181,29;1,53;-0,0149962;-0,354;0,126;"ohne 0";"Fehljahre: 1995/2012, 2023";19;10;-0,980143790849673;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420014";1995;2012;180,17;182,53;2,36;-0,0118944;-0,139;0,019;"ohne 0";"Fehljahre: 1998, 2000, 2012";3;15;-0,504;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420017";1995;2011;164,03;164,6;0,57;0,0040686;0,147;0,022;"ohne 0";"Fehljahre: 1995/2011";17;0;0,713789473684211;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420018";1995;2006;163,23;164,08;0,85;0,0343582;0,473;0,224;"ohne 0";"Fehljahre: 1995/2006";12;0;4,04214117647059;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420021";1995;2018;163,42;164,61;1,19;-0,0157319;-0,329;0,108;"ohne 0";"Fehljahre: 1995/2012";18;6;-1,32200840336134;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420023";1995;2023;154,2;155,91;1,71;-0,0266337;-0,534;0,285;"ohne 0";"Fehljahre: 1995/2012, 2023";19;10;-1,55752631578947;"DESN_VM-1-2-1";"DESN_VM-1-2-1"
"48420041";1995;1999;164,81;165,28;0,47;-0,0320121;-0,318;0,101;"ohne 0";"Fehljahre: 1995/1999";5;0;-6,81108510638298;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420043";1995;2011;169,98;170,45;0,47;-0,0036235;-0,163;0,027;"ohne 0";"Fehljahre: 1995/2011";17;0;-0,770957446808511;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48420062";1995;2012;185,16;189;3,84;0,0131732;0,098;0,01;"ohne 0";"Fehljahre: 1998/1999, 2012";3;15;0,343052083333333;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48420088";1995;1995;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_VM-1-2-1";"DESN_VM-1-2-1"
"48420089";1995;1980;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_VM-1-2-1";"DESN_VM-1-2-1"
"48420090";1995;1985;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_VM-1-2-1";"DESN_VM-1-2-1"
"48420179";1995;2019;145,42;146,53;1,11;0,0008765;0,031;0,001;"ohne 0";"Fehljahre: 2001/2003, 2019";4;21;0,078963963963964;"DESN_VM-1-2-1";"DESN_VM-1-2-1"
"48420180";1995;2015;131,34;132,7;1,36;-0,0344953;-0,323;0,105;"ohne 0";"Fehljahre: 2000/2015";16;5;-2,53641911764706;"DESN_ZM-2-1";"DESN_ZM-2-1"
"48420215";1995;1997;206,93;209,43;2,5;-0,0832864;-0,067;0,005;"ohne 0";"Fehljahre: 1995/1997";3;0;-3,331456;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420456";1995;2000;174,53;174,65;0,12;-0,0030389;-0,162;0,026;"ohne 0";"Fehljahre: 2000";1;5;-2,53241666666667;"DESN_VM-1-2-1";"DESN_VM-1-2-1"
"48420501";1995;2025;164,6;166,12;1,52;-0,0163834;-0,53;0,281;"MENGE 48";"Fehljahre:";0;31;-1,07785526315789;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48420560";1995;1992;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48421093";1995;2025;182,48;188,41;5,93;-0,0521287;-0,353;0,125;"MENGE 48";"Fehljahre: 2018";1;30;-0,879067453625632;"DESN_ZM-2-1";"DESN_ZM-2-1"
"48421100";1995;2025;178,9;182,51;3,61;-0,0217609;-0,261;0,068;"EZS 24";"Fehljahre:";0;31;-0,602795013850415;"DESN_ZM-2-1";"DESN_ZM-2-1"
"48421101";1995;2012;181,74;182,69;0,95;-0,0058056;-0,161;0,026;"ohne 0";"Fehljahre: 2012";1;17;-0,611115789473684;"DESN_SAL-GW-060";"DESN_SAL-GW-060"
"48421683";1995;2009;221,95;222,7;0,75;-0,006612;-0,185;0,034;"ohne 0";"Fehljahre: 2009";1;14;-0,8816;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48421684";1995;2012;223,82;224,77;0,95;-0,001052;-0,03;0,001;"ohne 0";"Fehljahre: 2012";1;17;-0,110736842105263;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48421983";1995;2025;215,57;217,44;1,87;-0,0220934;-0,483;0,234;"MENGE 48";"Fehljahre:";0;31;-1,18146524064171;"DESN_ZM-2-1";"DESN_ZM-2-1"
"48422687";1995;2009;218,47;219,18;0,71;0,0076881;0,226;0,051;"ohne 0";"Fehljahre: 2009";1;14;1,08283098591549;"DESN_SAL-GW-058";"DESN_SAL-GW-058"
"48426584";1995;2013;132,98;135,16;2,18;-0,0777356;-0,513;0,264;"ohne 0";"Fehljahre: 2000/2013";14;5;-3,56585321100917;"DESN_FM-2-1";"DESN_FM-2-1"
"48426685";1995;2025;133,44;135,38;1,94;-0,0111505;-0,272;0,074;"MENGE 24";"Fehljahre: 2002, 2012";2;29;-0,574768041237113;"DESN_VM-1-2-1";"DESN_VM-1-2-1"
"48430005";2009;2014;150,88;151,98;1,1;-0,0052543;-0,035;0,001;"ohne 0";"Fehljahre: 2009, 2014";2;4;-0,477663636363636;"DESN_FM-2-1";"DESN_FM-2-1"
"48430006";2009;2014;150,28;151,58;1,3;-0,0134651;-0,08;0,006;"ohne 0";"Fehljahre: 2009, 2014";2;4;-1,03577692307692;"DESN_FM-2-1";"DESN_FM-2-1"
"48430007";2009;2014;149,83;151,55;1,72;-0,0357796;-0,139;0,019;"ohne 0";"Fehljahre: 2009, 2014";2;4;-2,08020930232558;"DESN_FM-2-1";"DESN_FM-2-1"
"48430008";2009;2014;148,79;150,37;1,58;-0,0237175;-0,111;0,012;"ohne 0";"Fehljahre: 2009, 2014";2;4;-1,50110759493671;"DESN_FM-2-1";"DESN_FM-2-1"
"48430009";2009;2014;149,59;151,17;1,58;-0,0327995;-0,132;0,017;"ohne 0";"Fehljahre: 2009, 2014";2;4;-2,07591772151899;"DESN_FM-2-1";"DESN_FM-2-1"
"48430010";2009;2014;148,27;149,97;1,7;-0,0180223;-0,085;0,007;"ohne 0";"Fehljahre: 2009, 2014";2;4;-1,06013529411765;"DESN_FM-2-1";"DESN_FM-2-1"
"48430011";2009;2014;147,49;149,38;1,89;-0,0516951;-0,185;0,034;"ohne 0";"Fehljahre: 2009, 2013/2014";3;3;-2,73519047619048;"DESN_FM-2-1";"DESN_FM-2-1"
"48430989";1995;2025;181,74;183,73;1,99;-0,0119595;-0,268;0,072;"MENGE 48";"Fehljahre: 2001, 2003";2;29;-0,600979899497487;"DESN_FM-2-1";"DESN_FM-2-1"
"48431017";1995;2025;196,8;199,41;2,61;-0,0263047;-0,429;0,185;"EZS 24";"Fehljahre: 2002/2003";2;29;-1,00784291187739;"DESN_FM-2-1";"DESN_FM-2-1"
"48431018";1995;1993;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-2-1";"DESN_ZM-2-1"
"48431019";1995;2025;223,54;226,89;3,35;-0,010263;-0,121;0,015;"EZS 48";"Fehljahre: 2024";1;30;-0,306358208955224;"DESN_ZM-2-1";"DESN_ZM-2-1"
"48431020";1995;2000;209,43;212,25;2,82;-0,1236666;-0,266;0,071;"ohne 0";"Fehljahre: 2000";1;5;-4,38534042553192;"DESN_ZM-2-1";"DESN_ZM-2-1"
"48431021";1995;2025;272,71;273,73;1,02;-0,0073698;-0,379;0,144;"EZS 24";"Fehljahre:";0;31;-0,722529411764706;"DESN_FM-2-1";"DESN_FM-2-1"
"48431031";1995;2025;190,89;204,4;13,51;-0,1158487;-0,396;0,157;"MENGE 48";"Fehljahre:";0;31;-0,857503330866025;"DESN_FM-2-1";"DESN_FM-2-1"
"48431096";1995;1980;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48431097";1995;2020;170,85;174,09;3,24;-0,0161121;-0,14;0,02;"ohne 0";"Fehljahre: 2004/2006, 2014, 2020";5;21;-0,497287037037037;"DESN_FM-2-1";"DESN_FM-2-1"
"48431149";1995;1965;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48431178";1995;1991;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48431179";1995;2000;184,58;186,39;1,81;0,0479357;0,256;0,066;"ohne 0";"Fehljahre: 2000";1;5;2,64838121546961;"DESN_FM-2-1";"DESN_FM-2-1"
"48431180";1995;2009;230,65;232,45;1,8;-0,0085537;-0,099;0,01;"ohne 0";"Fehljahre:";0;15;-0,475205555555556;"DESN_FM-2-1";"DESN_FM-2-1"
"48431181";1995;2025;211,06;212,36;1,3;-0,0099658;-0,39;0,153;"MENGE 48";"Fehljahre: 2002";1;30;-0,7666;"DESN_FM-2-1";"DESN_FM-2-1"
"48431182";1995;1978;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48431736";1995;1966;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48431999";1995;2025;146,2;148,16;1,96;-0,0251499;-0,49;0,241;"EZS 24";"Fehljahre:";0;31;-1,28315816326531;"DESN_FM-2-1";"DESN_FM-2-1"
"48432549";NA;NA;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48433600";1995;1977;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48440002";1998;2023;248,95;251,1;2,15;-0,0067719;-0,107;0,011;"ohne 0";"Fehljahre: 1998, 2023";2;24;-0,314972093023256;"DESN_FM-2-1";"DESN_FM-2-1"
"48440004";2021;2025;149,63;150,27;0,64;0,0121067;0,084;0,007;"OMD 1, EZS 365";"Fehljahre: 2021/2023";3;2;1,891671875;"DESN_EL-2-4";"DESN_EL-2-4"
"48440005";2021;2025;145,79;146,09;0,3;0,0135605;0,167;0,028;"OMD 1, EZS 48";"Fehljahre: 2021/2022";2;3;4,52016666666667;"DESN_EL-2-4";"DESN_EL-2-4"
"48440166";1995;1976;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48440167";1995;1967;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48440168";1995;2023;152,87;171,17;18,3;0,0553622;0,244;0,06;"ohne 0";"Fehljahre: 2011, 2021/2023";4;25;0,302525683060109;"DESN_EL-2-4";"DESN_EL-2-4"
"48440170";1995;1967;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48440175";1995;2000;173,95;177,21;3,26;0,2950621;0,689;0,475;"ohne 0";"Fehljahre: 2000";1;5;9,05098466257669;"DESN_FM-2-1";"DESN_FM-2-1"
"48440176";1995;1977;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48440177";1995;1977;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48440178";1995;1998;243,95;245,88;1,93;-0,4670846;-0,65;0,423;"ohne 0";"Fehljahre: 1998";1;3;-24,201274611399;"DESN_FM-2-1";"DESN_FM-2-1"
"48440201";2005;2025;168,12;169,45;1,33;-0,0056583;-0,14;0,02;"HW_S_DS 365";"Fehljahre: 2005/2006";2;19;-0,425436090225564;"DESN_FM-2-1";"DESN_FM-2-1"
"48440870";1995;1998;252,1;252,68;0,58;-0,0135831;-0,095;0,009;"ohne 0";"Fehljahre: 1998";1;3;-2,34191379310345;"DESN_FM-2-1";"DESN_FM-2-1"
"48440873";1995;1966;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48440993";1995;2025;166,04;168,69;2,65;-0,014628;-0,29;0,084;"MENGE 365";"Fehljahre:";0;31;-0,552;"DESN_FM-2-1";"DESN_FM-2-1"
"48441030";1995;2009;178,47;179,5;1,03;0,0022245;0,045;0,002;"ohne 0";"Fehljahre: 2009";1;14;0,215970873786408;"DESN_FM-2-1";"DESN_FM-2-1"
"48441039";1995;2009;204,77;206,13;1,36;0,0019642;0,033;0,001;"ohne 0";"Fehljahre: 1995, 1999, 2002/2004, 2009";6;9;0,144426470588235;"DESN_FM-2-1";"DESN_FM-2-1"
"48441187";1995;1988;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48441188";1995;2012;170,44;171,97;1,53;0,0445086;0,71;0,504;"ohne 0";"Fehljahre: 2012";1;17;2,90905882352941;"DESN_EL-2-4";"DESN_EL-2-4"
"48441189";1995;1966;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48441276";1995;2000;244,24;245,68;1,44;-0,0714228;-0,349;0,122;"ohne 0";"Fehljahre: 1998, 2000";2;4;-4,95991666666667;"DESN_EL-2-4";"DESN_EL-2-4"
"48441277";1995;2025;207,88;211,82;3,94;-0,0274404;-0,284;0,081;"MENGE 48";"Fehljahre:";0;31;-0,696456852791878;"DESN_EL-2-4";"DESN_EL-2-4"
"48441853";1995;2009;256,87;258,26;1,39;-0,0155949;-0,214;0,046;"ohne 0";"Fehljahre: 2009";1;14;-1,12193525179856;"DESN_FM-4-1";"DESN_FM-4-1"
"48450001";2021;2025;206,51;206,78;0,27;-0,0112644;-0,181;0,033;"OMD 1, EZS 48";"Fehljahre: 2021/2022";2;3;-4,172;"DESN_EL-2-4";"DESN_EL-2-4"
"48450148";1995;2025;153,05;154,38;1,33;-0,0051514;-0,19;0,036;"EZS 48";"Fehljahre:";0;31;-0,387323308270677;"DESN_EL-2-4";"DESN_EL-2-4"
"48450877";1995;1966;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48450878";1998;2025;195,62;196,46;0,84;0,0006697;0,041;0,002;"EZS 24";"Fehljahre:";0;28;0,0797261904761905;"DESN_EL-2-4";"DESN_EL-2-4"
"48450884";1995;2009;226,51;234,29;7,78;-0,2484133;-0,584;0,342;"ohne 0";"Fehljahre: 2009";1;14;-3,19297300771208;"DESN_EL-2-4";"DESN_EL-2-4"
"48450886";1995;2025;171,91;175,17;3,26;-0,0259363;-0,392;0,154;"MENGE 48";"Fehljahre: 2007";1;30;-0,795592024539877;"DESN_EL-2-4";"DESN_EL-2-4"
"48451034";1995;2025;274,15;276,31;2,16;-0,0155302;-0,47;0,221;"MENGE 48";"Fehljahre: 2000/2001";2;29;-0,718990740740741;"DESN_EL-2-4";"DESN_EL-2-4"
"48451037";1995;1984;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48451038";1995;2019;207,74;209,79;2,05;-0,0162613;-0,288;0,083;"ohne 0";"Fehljahre: 2019";1;24;-0,793234146341463;"DESN_EL-2-4";"DESN_EL-2-4"
"48451061";1995;2025;196,81;199;2,19;-0,0387166;-0,735;0,541;"EZS 24";"Fehljahre: 2007";1;30;-1,76788127853881;"DESN_EL-2-4";"DESN_EL-2-4"
"48451273";1995;2025;184,1;186,72;2,62;-0,0002528;-0,003;0;"EZS 48";"Fehljahre: 2007, 2014/2015, 2022";4;27;-0,00964885496183206;"DESN_EL-2-4";"DESN_EL-2-4"
"48451275";1995;1965;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-2-1";"DESN_FM-2-1"
"48452018";NA;NA;NA;NA;NA;NA;NA;NA;"UEB 1, EZS 48";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48454021";1995;2015;164,74;167,3;2,56;-0,0563524;-0,556;0,309;"ohne 0";"Fehljahre: 1997, 2012/2015";5;16;-2,201265625;"DESN_EL-2-4";"DESN_EL-2-4"
"48454036";1995;2012;140,49;144,67;4,18;0,2077689;0,922;0,851;"ohne 0";"Fehljahre: 2012";1;17;4,97054784688995;"DESN_EL-2-4";"DESN_EL-2-4"
"48454037";1995;2012;155,69;157,56;1,87;-0,0018201;-0,028;0,001;"ohne 0";"Fehljahre: 2012";1;17;-0,097331550802139;"DESN_EL-2-4";"DESN_EL-2-4"
"48454042";1995;1988;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"4845E0886";2024;2025;174,19;176,14;1,95;-0,5661579;-0,649;0,421;"OMD 1, EZS 48";"Fehljahre:";0;2;-29,0337384615385;"DESN_EL-2-4";"DESN_EL-2-4"
"48460001";2009;2025;205,33;210,9;5,57;-0,1594779;-0,738;0,545;"MENGE 365";"Fehljahre: 2009";1;16;-2,86315798922801;"DESN_EL-2-4";"DESN_EL-2-4"
"48461044";1995;2025;196,86;198,22;1,36;-0,0032809;-0,141;0,02;"MENGE 48";"Fehljahre:";0;31;-0,241242647058824;"DESN_EL-2-4";"DESN_EL-2-4"
"48461045";1995;2012;175,26;176,73;1,47;0,0267111;0,476;0,226;"ohne 0";"Fehljahre: 2012";1;17;1,81708163265306;"DESN_EL-2-4";"DESN_EL-2-4"
"48461046";1995;2018;223,58;227,52;3,94;-0,0164337;-0,199;0,04;"ohne 0";"Fehljahre: 2017/2018";2;22;-0,417098984771574;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
"48461271";1995;1990;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_EL-2-4";"DESN_EL-2-4"
"48461447";1995;2025;197,47;201,13;3,66;-0,0110561;-0,11;0,012;"MENGE 24";"Fehljahre:";0;31;-0,302079234972678;"DESN_EL-2-4";"DESN_EL-2-4"
"48461450";1995;2012;189,23;191,68;2,45;0,0038201;0,039;0,001;"ohne 0";"Fehljahre: 2012";1;17;0,155922448979592;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
"48466901_2";2006;2015;141,71;142,85;1,14;0,1173413;0,721;0,52;"ohne 0";"Fehljahre: 2006/2009, 2015";5;5;10,2930964912281;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
"48470005";2010;2011;101,31;103,04;1,73;0,1281735;0,132;0,017;"ohne 0";"Fehljahre: 2010/2011";2;0;7,40887283236994;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
"48470006";2010;2011;101,83;103,55;1,72;0,4485576;0,514;0,265;"ohne 0";"Fehljahre: 2011";1;1;26,0789302325581;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
"48470007";2010;2011;101,79;103,42;1,63;0,2317679;0,267;0,071;"ohne 0";"Fehljahre: 2010/2011";2;0;14,2188895705521;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
"48470008";2010;2011;102,03;103,71;1,68;0,2739658;0,298;0,089;"ohne 0";"Fehljahre: 2010/2011";2;0;16,3074880952381;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
"48470228";1995;1996;101,58;102,93;1,35;0,2644702;0,447;0,2;"ohne 0";"Fehljahre: 1996";1;1;19,5903851851852;"DESN_EL-1-1-2";"DESN_EL-1-1-2"
